name,ra,dec,redshift,note
J005815.75+270018.1      ,14.5656255,27.0050413,0.2,
J003829.19-260243.3      ,9.6216636,-26.0453771,0.2,
WISEA J003843.25+252258.6,9.6802454,25.3829861,0.2,
WISEA J003832.55+125505.7,9.6355622,12.9181577,0.2,
WISEA J003715.90-210202.9,9.3162984,-21.0340868,0.2,
WISEA J003716.70+181154.4,9.3195935,18.1984527,0.2,
WISEA J003717.22+194003.6,9.3217816,19.6676831,0.2,
WISEA J000046.83-111548.1,0.1951477,-11.2633832,0.2,
WISEA J011430.62-103140.8,18.6275773,-10.5279545,0.2,
WISEA J011433.45-203215.2,18.6393851,-20.5375775,0.2,
WISEA J011433.78-133517.3,18.6407613,-13.5881971,0.2,
WISEA J011435.49-202642.4,18.6477489,-20.4449286,0.2,
WISEA J011435.93+302320.1,18.6497375,30.3889307,0.2,
WISEA J000047.88+113421.9,0.1995544,11.5727749,0.2,
WISEA J005826.37+314230.0,14.6099161,31.7083452,0.2,
WISEA J005827.77+360107.6,14.6157293,36.0187868,0.2,
J005828.60+302039.7      ,14.6191718,30.3443888,0.2,
WISEA J005830.40-051645.4,14.6266752,-5.2792858,0.2,
WISEA J001732.00+840215.6,4.3833554,84.0376818,0.2,
WISEA J001732.24+352733.4,4.3843476,35.459283,0.2,
J005533.72-011802.8      ,13.8905065,-1.300794,0.2,
WISEA J005535.55+300302.5,13.898125,30.0506838,0.2,
WISEA J002019.52+784407.1,5.0815229,78.7352701,0.2,
WISEA J001906.13-053335.9,4.7754146,-5.5597962,0.2,
WISEA J005518.50+414151.9,13.8271125,41.6977274,0.2,
WISEA J001733.86+180554.2,4.3911235,18.0984031,0.2,
WISEA J005819.08+455724.8,14.5795216,45.9569036,0.2,
WISEA J005832.63-053159.6,14.635984,-5.5332402,0.2,
WISEA J001722.70+343440.9,4.3446112,34.5780887,0.2,
J001725.15+014702.6      ,4.3547956,1.7840621,0.2,
WISEA J001726.44+412448.7,4.3601565,41.4135715,0.2,
WISEA J005527.48+174442.2,13.8645005,17.7450965,0.2,
WISEA J005527.98-223018.0,13.8665872,-22.5049938,0.2,
WISEA J005511.76+411957.0,13.7990177,41.3325129,0.2,
J005512.77-010642.7      ,13.8032286,-1.1118723,0.2,
WISEA J005513.74+415112.8,13.80726,41.8535672,0.2,
WISEA J005716.20+153002.3,14.317472,15.5006278,0.2,
WISEA J001729.06-224426.1,4.3710712,-22.7406386,0.2,
WISEA J001729.15+453746.7,4.3715698,45.6295709,0.2,
WISEA J005823.00+231134.3,14.5958404,23.1928735,0.2,
WISEA J005824.34+135215.9,14.6014646,13.8710547,0.2,
WISEA J005845.02+464757.0,14.6876061,46.7991921,0.2,
WISEA J005846.19+155254.8,14.6924876,15.8819141,0.2,
WISEA J001715.10+555136.8,4.3129917,55.8603265,0.2,
WISEA J001717.45-255734.6,4.3227373,-25.9596049,0.2,
WISEA J001718.27+241100.1,4.3261345,24.1833477,0.2,
WISEA J002028.21+735146.4,5.1175743,73.8628931,0.2,
J002028.57+591653.5      ,5.1190706,59.2815286,0.2,
WISEA J005508.81-264026.6,13.7867431,-26.6740658,0.2,
J005509.63-050518.8      ,13.7901315,-5.0885733,0.2,
WISEA J002030.01+345502.0,5.1251726,34.9172738,0.2,
WISEA J005840.99-090050.2,14.6709073,-9.0140062,0.2,
WISEA J005842.46+125606.9,14.6769107,12.9352775,0.2,
WISEA J001705.02+415513.1,4.2709241,41.9203193,0.2,
WISEA J005852.08-143054.7,14.717023,-14.5151907,0.2,
WISEA J005852.35-044238.9,14.7181623,-4.7108064,0.2,
WISEA J005852.49+444133.3,14.7187423,44.6925837,0.2,
WISEA J005456.20+095542.4,13.7341796,9.9284537,0.2,
J005457.34+131058.9      ,13.7389521,13.1830445,0.2,
WISEA J002036.27+470419.9,5.1511634,47.072201,0.2,
SDSS J002038.13+283301.5 ,5.1589155,28.5504265,0.2,
WISEA J002043.05+282004.1,5.179416,28.3344964,0.2,
WISEA J005853.22+032715.3,14.7217681,3.4542766,0.2,
SDSS J005854.11+265526.7 ,14.7254705,26.924099,0.2,
WISEA J005844.43+170248.3,14.6851251,17.0467633,0.2,
WISEA J005844.98-150926.8,14.6874492,-15.1574467,0.2,
WISEA J005704.10-050718.8,14.2671259,-5.1219195,0.2,
WISEA J000049.40-203711.8,0.2056058,-20.6200468,0.2,
WISEA J000049.71-042555.0,0.2071291,-4.4319924,0.2,
WISEA J003845.41+510442.0,9.6892482,51.078341,0.2,
WISEA J003852.00+535744.4,9.7167034,53.9623568,0.2,
J003709.84+215202.4      ,9.2910242,21.8673492,0.2,
J003713.71+284501.7      ,9.3071597,28.75049,0.2,
WISEA J003841.28+391021.7,9.6719727,39.1727255,0.2,
WISEA J000049.92+385433.3,0.2080361,38.9092874,0.2,
WISEA J000054.31+343918.5,0.2263644,34.6550059,0.2,
WISEA J000054.38+433540.8,0.2265655,43.5946598,0.2,
WISEA J000055.01+332829.2,0.2292275,33.4747878,0.2,
WISEA J000055.37-174208.8,0.2307133,-17.7024587,0.2,
WISEA J005453.88+551356.6,13.7245327,55.2324401,0.2,
WISEA J005455.83+115200.5,13.7325778,11.8667738,0.2,
WISEA J002046.77-234044.9,5.1948968,-23.6791787,0.2,
WISEA J005859.40+601433.7,14.7472416,60.2429157,0.2,
WISEA J001652.62-042507.9,4.2192632,-4.4188791,0.2,
J001652.84+015143.3      ,4.2201867,1.8620519,0.2,
WISEA J001653.70-063401.1,4.223772,-6.5669909,0.2,
WISEA J001653.75-220413.2,4.2239814,-22.070321,0.2,
WISEA J001656.78+205329.7,4.2366532,20.8915963,0.2,
WISEA J001657.78+024828.8,4.240743,2.8079568,0.2,
WISEA J001637.05-261426.7,4.1544106,-26.2407751,0.2,
WISEA J005901.21+034752.4,14.7550609,3.7979186,0.2,
J002049.20-254224.7      ,5.2050178,-25.7068812,0.2,
WISEA J005450.21-233111.5,13.7094356,-23.5197003,0.2,
WISEA J005705.46+305355.3,14.2727369,30.8987051,0.2,
WISEA J002055.36-165943.6,5.2306827,-16.9954556,0.2,
WISEA J005902.77+164251.8,14.7615388,16.7144082,0.2,
WISEA J005906.96+454853.9,14.7790037,45.8149916,0.2,
WISEA J000057.31+111400.4,0.2390113,11.2335162,0.2,
WISEA J011423.39-115029.0,18.5974907,-11.8414168,0.2,
WISEA J011424.40+435447.9,18.6016799,43.9133197,0.2,
WISEA J011424.53+255249.1,18.6022151,25.8803127,0.2,
WISEA J011425.09+362228.8,18.6045351,36.3747078,0.2,
SDSS J003701.01+270503.2 ,9.2542353,27.0842266,0.2,
WISEA J003854.83+122918.3,9.7284987,12.4884098,0.2,
J003854.92+401327.0      ,9.7288363,40.2241747,0.2,
WISEA J005705.87+112742.4,14.27447,11.461791,0.2,
WISEA J003856.44+440018.7,9.7351784,44.0052105,0.2,
WISEA J003856.87-034345.1,9.7369762,-3.7292016,0.2,
WISEA J003702.73+571516.1,9.2614119,57.2545314,0.2,
WISEA J003704.14+501505.9,9.2673019,50.2516741,0.2,
WISEA J003704.13+531812.3,9.2673348,53.3034774,0.2,
WISEA J005926.39-074007.3,14.8599599,-7.6687128,0.2,
WISEA J005926.74-080605.1,14.8614013,-8.1013565,0.2,
J001629.03-260555.7      ,4.1209942,-26.0988136,0.2,
WISEA J001629.16-114509.0,4.1215001,-11.7525121,0.2,
WISEA J001629.42+292735.0,4.1226435,29.459729,0.2,
WISEA J002056.37+312631.6,5.2349138,31.4421309,0.2,
WISEA J005436.08+334607.3,13.6503669,33.7687122,0.2,
WISEA J005437.62-114856.0,13.6567853,-11.8155439,0.2,
WISEA J005438.98-024841.5,13.6624652,-2.8116163,0.2,
WISEA J001633.47-253838.3,4.1394554,-25.6439662,0.2,
J005916.26-061231.1      ,14.8177693,-6.208653,0.2,
J001622.70+214716.0      ,4.0946012,21.7878025,0.2,
J005928.54-014658.6      ,14.8689386,-1.7829563,0.2,
WISEA J001627.26+485805.8,4.1136081,48.9683018,0.2,
SDSS J002103.85+265026.9 ,5.2660633,26.8408191,0.2,
WISEA J002104.59-251354.2,5.2691253,-25.2317195,0.2,
WISEA J002104.86-233439.5,5.2702065,-23.5775845,0.2,
WISEA J005427.67+254605.2,13.6152873,25.7681516,0.2,
WISEA J005428.39+195152.6,13.618327,19.8646373,0.2,
WISEA J005431.04+154248.3,13.629312,15.7133299,0.2,
WISEA J002105.84+335813.5,5.2743573,33.9704282,0.2,
WISEA J001628.16-212457.0,4.1173581,-21.4158,0.2,
WISEA J005919.75+160909.3,14.8323318,16.152714,0.2,
WISEA J005921.56+214325.2,14.8398361,21.7236908,0.2,
WISEA J001614.79+162808.6,4.0616498,16.4690668,0.2,
WISEA J001616.05+423657.1,4.0669489,42.6158645,0.2,
WISEA J001619.21-123959.3,4.08001,-12.6663979,0.2,
WISEA J002106.97+354325.1,5.2790442,35.723658,0.2,
WISEA J005424.18-260036.7,13.6007539,-26.010183,0.2,
WISEA J005426.22-240434.8,13.6092576,-24.0763447,0.2,
WISEA J002117.49+040712.3,5.3229059,4.1200695,0.2,
WISEA J002118.15+784825.1,5.3257055,78.8069856,0.2,
WISEA J002122.49+353652.8,5.3437337,35.6146202,0.2,
WISEA J001621.51+154348.6,4.0896404,15.7301752,0.2,
WISEA J001622.54+410338.9,4.0939386,41.0608065,0.2,
WISEA J001622.61+063001.3,4.094227,6.5003869,0.2,
WISEA J003705.94+513058.9,9.2749888,51.5163237,0.2,
WISEA J003859.17+235319.9,9.74658,23.8889232,0.2,
WISEA J003900.00+284517.1,9.7499981,28.7547672,0.2,
WISEA J003901.39+240319.4,9.7559357,24.0555058,0.2,
WISEA J003659.85-040659.0,9.2493755,-4.1163933,0.2,
WISEA J011413.22+745728.8,18.5551781,74.958033,0.2,
WISEA J011413.71-082435.9,18.5570995,-8.4100407,0.2,
SDSS J000115.43+130108.3 ,0.3143097,13.0189934,0.2,
WISEA J011354.85+440649.2,18.4785817,44.1136789,0.2,
WISEA J011356.34-073021.2,18.4847676,-7.5059499,0.2,
WISEA J011359.30+264550.9,18.4970564,26.7641193,0.2,
SDSS J000116.06-074233.1 ,0.3169587,-7.7091904,0.2,
WISEA J001613.26-210247.7,4.0552599,-21.0466062,0.2,
WISEA J001613.62+254254.4,4.0567071,25.7150554,0.2,
WISEA J001614.43+043511.0,4.0601793,4.5863778,0.2,
WISEA J005940.04+514055.8,14.9168676,51.6821827,0.2,
WISEA J002122.73-105036.6,5.3447437,-10.8435243,0.2,
WISEA J002127.33+502442.4,5.3639852,50.4118447,0.2,
J002128.57+222458.7      ,5.3690546,22.4163071,0.2,
WISEA J005706.15+031138.3,14.2756616,3.1939744,0.2,
WISEA J002131.13+360108.9,5.3798201,36.0191164,0.2,
WISEA J005945.99+261644.5,14.9416254,26.2790631,0.2,
WISEA J005933.39-055227.5,14.8891657,-5.8743423,0.2,
WISEA J002146.34+330250.7,5.4432801,33.0475343,0.2,
WISEA J005412.71+804355.4,13.5529619,80.7320748,0.2,
WISEA J005413.08+434749.5,13.5545815,43.7970566,0.2,
J005419.05-251550.7      ,13.5793757,-25.2640964,0.2,
WISEA J002133.38-150751.9,5.3891392,-15.1311649,0.2,
WISEA J002137.97+231316.1,5.4084539,23.2207714,0.2,
WISEA J005952.78-092946.6,14.9698969,-9.4963213,0.2,
WISEA J005953.60+051532.2,14.9733153,5.2591195,0.2,
WISEA J001606.72-191143.5,4.0279995,-19.1954337,0.2,
WISEA J001607.16-275359.6,4.0298666,-27.8998932,0.2,
WISEA J001611.30-134139.6,4.0471832,-13.6943736,0.2,
WISEA J001612.66-193139.4,4.0527572,-19.5276199,0.2,
WISEA J001601.31+222001.7,4.0054082,22.3339073,0.2,
WISEA J001604.83-181449.9,4.0201584,-18.2472019,0.2,
WISEA J001604.86+454711.9,4.0202749,45.7866218,0.2,
WISEA J005950.02+350900.2,14.958436,35.1500591,0.2,
J005950.79+314602.5      ,14.9616614,31.7673803,0.2,
WISEA J002138.84+415643.3,5.4119266,41.9453692,0.2,
WISEA J005405.03+400728.1,13.5209857,40.1244929,0.2,
WISEA J005408.19+280150.3,13.5341548,28.0306533,0.2,
SDSS J005408.74-000320.5 ,13.5364396,-0.0557044,0.2,
WISEA J005411.03+130322.8,13.5459766,13.0563965,0.2,
WISEA J002141.27+254625.7,5.4219786,25.773835,0.2,
J002142.91+205857.4      ,5.4288267,20.9826243,0.2,
WISEA J002143.01-194256.7,5.42922,-19.7157919,0.2,
WISEA J002143.42-015626.3,5.4309398,-1.9406485,0.2,
WISEA J005959.69+215210.0,14.9987177,21.8694492,0.2,
WISEA J002147.44+514510.2,5.4476762,51.7528487,0.2,
WISEA J005356.19+073823.4,13.4841375,7.6398609,0.2,
WISEA J005357.60-234026.3,13.49004,-23.6740129,0.2,
WISEA J002148.27+182457.9,5.4511614,18.4160866,0.2,
SDSS J002149.14-145506.4 ,5.4547711,-14.9184122,0.2,
WISEA J002149.21+043728.4,5.4550423,4.6245705,0.2,
WISEA J002150.74+492225.6,5.4615357,49.3738421,0.2,
WISEA J002152.03+421744.4,5.4667945,42.2956755,0.2,
J001554.87+561104.7      ,3.9786284,56.1846403,0.2,
SDSS J001555.44+322730.5 ,3.9810388,32.4584808,0.2,
WISEA J001600.40+803239.5,4.0016639,80.544307,0.2,
WISEA J000117.30+445950.3,0.3221068,44.9973247,0.2,
WISEA J011344.67+365211.4,18.4361283,36.8698504,0.2,
WISEA J011345.53-152923.7,18.4396612,-15.4899929,0.2,
WISEA J005706.24+112855.3,14.2759475,11.482057,0.2,
WISEA J003648.22+352711.7,9.200918,35.4532977,0.2,
WISEA J003651.01+234845.2,9.2125652,23.8125605,0.2,
WISEA J003651.94+051618.6,9.2164569,5.2718754,0.2,
WISEA J003652.22+415339.9,9.2175312,41.8944612,0.2,
WISEA J003654.07-185256.4,9.2253437,-18.8824673,0.2,
WISEA J003655.78+341157.9,9.2324375,34.1994421,0.2,
WISEA J003656.57+383751.7,9.2356535,38.6310855,0.2,
WISEA J011350.42-270332.4,18.4601072,-27.0590433,0.2,
WISEA J011350.64+251244.4,18.4610348,25.21234,0.2,
WISEA J001549.84+205729.8,3.9576531,20.9582701,0.2,
WISEA J010000.47+305913.4,15.0020025,30.9870774,0.2,
WISEA J002157.09-145931.5,5.4878825,-14.992104,0.2,
WISEA J005349.36-084204.6,13.4556585,-8.7012789,0.2,
WISEA J005353.78+182004.7,13.4740943,18.334684,0.2,
WISEA J002157.12-263741.7,5.4879997,-26.6282239,0.2,
WISEA J002158.20-105406.5,5.4925461,-10.9018059,0.2,
WISEA J002158.73+241112.7,5.4947089,24.1868819,0.2,
WISEA J002158.81-043555.9,5.4950323,-4.5988807,0.2,
WISEA J010005.26+355140.7,15.0219348,35.8613174,0.2,
WISEA J005954.63+304800.2,14.9776488,30.8000805,0.2,
J005956.42-073832.2      ,14.9851057,-7.6422799,0.2,
WISEA J005957.29-111139.0,14.9887905,-11.1941774,0.2,
WISEA J002200.19+162414.8,5.5008287,16.4041235,0.2,
WISEA J002201.64-111750.2,5.5068993,-11.2972988,0.2,
WISEA J002207.38+161948.8,5.530776,16.3302649,0.2,
WISEA J005338.76+061930.0,13.4115161,6.325009,0.2,
WISEA J005341.01-073707.6,13.4209147,-7.6187639,0.2,
WISEA J010009.41+230159.4,15.0392438,23.0331745,0.2,
WISEA J010012.37+011708.4,15.0515657,1.2856706,0.2,
WISEA J001547.06+362828.2,3.9460946,36.4745103,0.2,
WISEA J001549.45-121927.8,3.9560452,-12.324406,0.2,
WISEA J000126.87+342850.4,0.3619449,34.4806946,0.2,
WISEA J000127.99+490307.6,0.3666614,49.0521544,0.2,
WISEA J000128.31+400645.4,0.3679946,40.1126335,0.2,
WISEA J011340.18+145823.9,18.4174429,14.9733102,0.2,
WISEA J003906.33+261223.6,9.7763872,26.2065811,0.2,
WISEA J003906.53-071543.2,9.7772503,-7.2618117,0.2,
WISEA J003909.66-161251.6,9.790174,-16.2143368,0.2,
WISEA J003909.74+031749.0,9.7906236,3.2969761,0.2,
J003642.98+091023.8      ,9.1791012,9.1733004,0.2,
J003643.04+450918.9      ,9.1793555,45.1552748,0.2,
WISEA J003643.54+733841.0,9.1814553,73.6447749,0.2,
WISEA J003645.30-224018.3,9.1887885,-22.6717649,0.2,
WISEA J011342.22+200241.4,18.4259597,20.0448228,0.2,
WISEA J011343.58-095217.8,18.4314093,-9.8717187,0.2,
J011344.23-085643.4      ,18.4343043,-8.9454057,0.2,
WISEA J002223.31+511522.6,5.596849,51.2562041,0.2,
WISEA J002223.53+385628.1,5.5980513,38.941327,0.2,
J002225.27-054524.6      ,5.6053159,-5.7568557,0.2,
WISEA J005329.49+323422.8,13.3729468,32.5730382,0.2,
WISEA J005331.60+052201.3,13.3816929,5.367031,0.2,
WISEA J005334.17-165015.0,13.3923913,-16.8375754,0.2,
WISEA J005335.53+433749.4,13.3980198,43.6305771,0.2,
SDSS J005335.87+241855.5 ,13.399478,24.3154202,0.2,
WISEA J002216.75+310659.7,5.5698187,31.1165834,0.2,
WISEA J010013.78-142129.1,15.0573866,-14.3580907,0.2,
WISEA J010014.50-251133.3,15.0604461,-25.192587,0.2,
WISEA J010018.23+095630.1,15.0760244,9.9417075,0.2,
WISEA J001537.36+150033.1,3.9056842,15.0092171,0.2,
WISEA J001537.81+362920.5,3.9075119,36.4890414,0.2,
WISEA J010034.02-165457.9,15.1417678,-16.9160958,0.2,
WISEA J010023.70+482244.3,15.0986946,48.3790332,0.2,
WISEA J010025.68+145127.4,15.1070064,14.8576414,0.2,
WISEA J002219.66+530636.0,5.5819414,53.1100062,0.2,
WISEA J002221.30+223457.3,5.5887503,22.5825666,0.2,
WISEA J005321.66-044619.3,13.3402876,-4.7720628,0.2,
WISEA J005327.49+180051.8,13.36458,18.0144115,0.2,
WISEA J005327.89-154631.6,13.3662512,-15.7754554,0.2,
WISEA J005328.20-235111.4,13.3675283,-23.8531535,0.2,
WISEA J002222.80+724402.6,5.5950054,72.734075,0.2,
J001524.21+143038.7      ,3.8509148,14.5107505,0.2,
J001524.25+072108.5      ,3.8510831,7.3523739,0.2,
WISEA J002225.90-250233.7,5.6079869,-25.0427171,0.2,
WISEA J005319.18+291506.1,13.3299303,29.2517054,0.2,
WISEA J005320.50+383010.2,13.335445,38.5028361,0.2,
WISEA J002228.37+551403.3,5.6182483,55.2342748,0.2,
WISEA J002230.16-085839.8,5.6257014,-8.9777345,0.2,
WISEA J010026.83+581101.5,15.1118005,58.1837648,0.2,
WISEA J000130.90+091622.5,0.378755,9.2729321,0.2,
SDSS J000131.11+022430.1 ,0.3796516,2.4083674,0.2,
WISEA J000131.32-100848.7,0.3806006,-10.1469262,0.2,
WISEA J000132.63+105907.9,0.3859893,10.9855434,0.2,
WISEA J011329.22+244727.4,18.3717651,24.7909565,0.2,
WISEA J003916.24+252557.9,9.8177165,25.4327136,0.2,
WISEA J003918.58+122542.8,9.8274102,12.4285662,0.2,
WISEA J003920.52-161649.4,9.8355151,-16.2803979,0.2,
WISEA J003635.66+242051.9,9.1486194,24.3477515,0.2,
WISEA J003636.87+275712.7,9.1535717,27.9535068,0.2,
WISEA J001520.28+431721.7,3.8345092,43.2893836,0.2,
WISEA J010037.17+124025.4,15.1547451,12.6736813,0.2,
WISEA J002232.10+250526.1,5.6337437,25.0906055,0.2,
WISEA J005307.49-095239.5,13.2812237,-9.8776588,0.2,
J005308.75+473534.0      ,13.2864947,47.592782,0.2,
WISEA J005310.00+112833.1,13.2917027,11.4758691,0.2,
WISEA J010037.53+064352.8,15.1563864,6.7313599,0.2,
SDSS J010038.73+315806.0 ,15.1613968,31.9683378,0.2,
WISEA J001521.17+414348.8,3.8382354,41.7301432,0.2,
WISEA J001523.29+345311.5,3.8470599,34.8865578,0.2,
WISEA J001509.98+025705.7,3.7916154,2.9515954,0.2,
WISEA J002239.05+404855.3,5.662719,40.8153735,0.2,
SDSS J002241.29+002533.4 ,5.6720509,0.4259507,0.2,
WISEA J002241.97+140412.8,5.6748936,14.0702444,0.2,
WISEA J002242.77+800505.3,5.6782275,80.084811,0.2,
WISEA J010044.83+365304.3,15.1868225,36.8845528,0.2,
WISEA J010045.50+053851.9,15.1895964,5.6477585,0.2,
WISEA J010046.80+200210.9,15.1950115,20.036378,0.2,
WISEA J010046.93+374118.7,15.1955773,37.6885391,0.2,
WISEA J001517.00+161251.2,3.8208871,16.2141818,0.2,
WISEA J001517.29+504910.7,3.8219858,50.8196369,0.2,
WISEA J001518.86-165944.6,3.8286399,-16.9957084,0.2,
J011331.77+004606.2      ,18.3823999,0.7684061,0.2,
WISEA J011331.95-194759.9,18.3831484,-19.800013,0.2,
WISEA J000133.62+343413.2,0.3900693,34.5703415,0.2,
J000135.41+232708.9      ,0.3975513,23.4524758,0.2,
WISEA J000139.64-194949.7,0.4152066,-19.8305125,0.2,
WISEA J000140.75+110444.9,0.4198273,11.0791424,0.2,
WISEA J003927.26+113206.8,9.8635717,11.5352369,0.2,
J003630.72+390941.9      ,9.1280377,39.1616518,0.2,
WISEA J003631.12-203951.1,9.1297032,-20.664248,0.2,
J003631.20+430427.6      ,9.1300319,43.074355,0.2,
WISEA J003631.52+501623.4,9.1313409,50.2731734,0.2,
WISEA J003632.81+164706.7,9.1367233,16.7852055,0.2,
WISEA J003912.03+251656.3,9.8001919,25.2822961,0.2,
WISEA J001456.28+404759.8,3.7345293,40.7999708,0.2,
WISEA J001500.75-095756.3,3.7531588,-9.965638,0.2,
WISEA J010047.77+392149.3,15.1992369,39.3637862,0.2,
WISEA J002250.91-152850.7,5.7121529,-15.4807767,0.2,
WISEA J010051.18+160033.4,15.2132482,16.0092751,0.2,
WISEA J010051.56-052033.4,15.2148458,-5.3426173,0.2,
WISEA J010052.80+441107.7,15.2199112,44.1854619,0.2,
WISEA J001505.59+260041.7,3.7733234,26.0115912,0.2,
WISEA J001505.67+254648.6,3.7736347,25.7801802,0.2,
WISEA J001506.97+343509.7,3.7790859,34.5860404,0.2,
WISEA J001508.82+491115.5,3.786773,49.1876558,0.2,
WISEA J002300.47+342916.2,5.7519695,34.4878402,0.2,
WISEA J002304.76-200219.7,5.7698625,-20.0388079,0.2,
WISEA J002305.23+315836.7,5.7718038,31.9768858,0.2,
WISEA J005252.15-221207.1,13.2173591,-22.2019633,0.2,
WISEA J005255.08+323226.4,13.2295072,32.5406682,0.2,
WISEA J002255.62+852542.8,5.7318862,85.4285487,0.2,
WISEA J005706.91+454756.6,14.2787933,45.7990723,0.2,
WISEA J002257.48+345357.8,5.7395045,34.8993963,0.2,
J002257.62+092742.0      ,5.7400907,9.4616915,0.2,
WISEA J002258.22+423831.6,5.7426103,42.6421125,0.2,
WISEA J010054.76-173044.1,15.2282142,-17.5123054,0.2,
WISEA J010056.03-085520.2,15.2334518,-8.9223349,0.2,
WISEA J010057.55+373340.5,15.2398726,37.5611401,0.2,
WISEA J010059.65-195618.9,15.2485812,-19.9385903,0.2,
WISEA J001456.15-170214.1,3.7339865,-17.0372775,0.2,
WISEA J010102.13+114132.3,15.2588243,11.6923289,0.2,
WISEA J010102.82+163440.4,15.2617657,16.5778986,0.2,
2QZ J010105.0-275720     ,15.2711667,-27.9555,0.2,
WISEA J001444.67-114229.0,3.686173,-11.7080995,0.2,
WISEA J001445.68-250654.8,3.6905486,-25.1151605,0.2,
WISEA J001449.43+370744.2,3.7060168,37.1289809,0.2,
WISEA J001452.48+482702.5,3.7186868,48.4507175,0.2,
WISEA J002259.01+363130.0,5.7456722,36.5251972,0.2,
WISEA J002259.34+034133.4,5.747298,3.6926023,0.2,
J005244.20+472158.7      ,13.1841927,47.3663078,0.2,
WISEA J005247.90+465903.7,13.1996054,46.9843709,0.2,
WISEA J005249.43+360702.1,13.2061004,36.1172307,0.2,
WISEA J005250.08+332045.4,13.2087326,33.345931,0.2,
WISEA J002321.83-245155.7,5.8409905,-24.865487,0.2,
WISEA J005225.15+275059.2,13.1048278,27.8497883,0.2,
WISEA J002309.76+245821.4,5.7907008,24.9726158,0.2,
WISEA J005234.85+191939.2,13.1452385,19.3275848,0.2,
WISEA J010105.42-110519.9,15.2725947,-11.088877,0.2,
WISEA J010108.04+313746.8,15.2834711,31.6297417,0.2,
WISEA J001435.97-275424.8,3.649922,-27.9069411,0.2,
WISEA J001436.78+025042.8,3.653303,2.8452415,0.2,
WISEA J001437.48+130206.8,3.6561449,13.0352574,0.2,
WISEA J001441.72+351435.3,3.6740566,35.2429527,0.2,
WISEA J010059.78-211610.2,15.2491223,-21.2694128,0.2,
WISEA J003915.02+150110.6,9.8125884,15.0196248,0.2,
WISEA J003933.72+541636.0,9.8904781,54.2766949,0.2,
WISEA J003623.35+430130.3,9.0972757,43.0250698,0.2,
WISEA J003623.68-060702.4,9.0986705,-6.1173483,0.2,
WISEA J003623.91+513357.8,9.0995932,51.5658302,0.2,
WISEA J003626.87-080310.0,9.1119781,-8.0527895,0.2,
J003627.48+415510.0      ,9.1145206,41.9194584,0.2,
WISEA J011323.32+032947.5,18.3471845,3.4965481,0.2,
WISEA J011325.61+085730.1,18.3567486,8.9583962,0.2,
WISEA J000148.59+312757.1,0.4524674,31.4658628,0.2,
WISEA J000149.37+315607.4,0.4557389,31.9353937,0.2,
WISEA J001428.41+144428.6,3.6183796,14.7412994,0.2,
WISEA J010113.09+231507.5,15.3045363,23.252066,0.2,
WISEA J010114.55-125247.9,15.3106248,-12.879938,0.2,
WISEA J010116.48-104219.6,15.3187328,-10.7054615,0.2,
WISEA J001428.89-114748.1,3.6204105,-11.7966959,0.2,
WISEA J001429.55-062547.9,3.6231623,-6.429984,0.2,
WISEA J001431.04+430022.6,3.6293503,43.0062975,0.2,
WISEA J001432.12+404125.6,3.6338706,40.690528,0.2,
WISEA J005230.43+262636.2,13.1268332,26.4433909,0.2,
WISEA J001853.02-203641.5,4.720966,-20.6115158,0.2,
WISEA J005233.69+202010.2,13.1404116,20.3361737,0.2,
WISEA J005234.39+584458.9,13.1434858,58.7497145,0.2,
WISEA J002320.86+404046.8,5.8369304,40.6796748,0.2,
WISEA J001422.31+422914.7,3.5929991,42.4874424,0.2,
WISEA J001422.52-052958.6,3.5938649,-5.4996472,0.2,
WISEA J001427.08-265322.1,3.6128294,-26.8894974,0.2,
WISEA J005227.14+352035.6,13.1131284,35.3432769,0.2,
J005227.18+040627.1      ,13.1132905,4.107534,0.2,
WISEA J005227.58+203800.8,13.1148798,20.6335748,0.2,
WISEA J005227.55+342718.2,13.1150615,34.4551551,0.2,
J005227.91+075134.8      ,13.1163172,7.8596772,0.2,
WISEA J002324.83+104307.9,5.8534803,10.7188818,0.2,
WISEA J002326.00+371221.5,5.8583405,37.205975,0.2,
WISEA J002326.16+442406.8,5.8592844,44.401878,0.2,
