name,ra,dec,redshift,note
SDSS J001838.84+285343.8 ,4.6618525,28.895513,0.835,
J001838.88-074946.1      ,4.6620146,-7.829481,1.2,
WISEA J001839.14+460601.3,4.6631516,46.1005163,0.2,
SDSS J001839.17-003158.0 ,4.6632208,-0.5327945,1.524,
SDSS J001839.21+001459.1 ,4.6634466,0.2497695,1.534,
WISEA J001839.29-142328.3,4.6636896,-14.3911496,0.8,
SDSS J001839.43+193438.9 ,4.6642891,19.5774895,1.208,
SDSS J001839.48+322803.5 ,4.6645194,32.4676391,0.767,
SDSS J001839.52+264339.0 ,4.6647026,26.7275202,1.983,
WISEA J001839.64-203037.2,4.6650833,-20.5102699,1.6,
WISEA J001839.67+230224.8,4.665223,23.0402521,1.4,
SDSS J001839.83-001303.0 ,4.6659874,-0.2175316,1.593,
SDSS J001839.89+032542.3 ,4.6662386,3.4284331,1.355,
LAMOSTJ001839.90+410654.4,4.6664144,41.1151201,1.873,
SDSS J001840.09+011319.3 ,4.6670473,1.2220377,1.255,
SDSS J001840.13+174700.2 ,4.6672025,17.7834157,0.751,
SDSS J001840.13+350205.7 ,4.6672412,35.0349432,0.735,
WISEA J001840.15-184015.9,4.6673309,-18.6710964,0.3,
WISEA J001840.26-215929.4,4.6678037,-21.9915091,1.3,
SDSS J001840.76+222352.6 ,4.6698427,22.3979489,1.916,
SDSS J001840.78+002600.4 ,4.6699285,0.4334744,1.927,
WISEA J001840.79+450012.3,4.6699439,45.0034185,0.3,
SDSS J001840.80-005618.8 ,4.6700216,-0.9385538,1.673,
SDSS J001840.84-094358.4 ,4.6701931,-9.7329069,1.551,
SDSS J001840.87+240628.3 ,4.6703154,24.1078633,1.617,
J001840.90-080107.1      ,4.6704332,-8.0186427,0.1,
SDSS J001840.97-010029.6 ,4.6707262,-1.0082393,1.988,
WISEA J001840.97-120906.0,4.6707627,-12.1516482,1.1,
J001841.14-250732.4      ,4.671437,-25.1256775,1.5,
SDSS J001841.16+101853.8 ,4.6715204,10.314964,0.455,
SDSS J001841.17+010111.2 ,4.6715783,1.0198114,1.425,
WISEA J001841.18-255559.1,4.6716401,-25.9330309,1.2,
J001841.19-102503.2      ,4.671642,-10.4175696,1.8,
SDSS J001841.22+011147.8 ,4.6717803,1.1966321,1.897,
SDSS J001841.28+235329.0 ,4.6720147,23.8914105,1.584,
SDSS J001841.32+000522.2 ,4.6721772,0.0895175,1.557,
SDSS J001841.38-025025.2 ,4.6724667,-2.8403188,1.478,
SDSS J001841.44-023115.9 ,4.672669,-2.5211104,1.07,
SDSS J001841.45-005937.4 ,4.6727375,-0.9937296,1.647,
SDSS J001841.54+281914.2 ,4.6731038,28.3206356,0.773,
WISEA J001841.68+542543.3,4.6737107,54.4287217,0.9,
SDSS J001841.76-072922.0 ,4.6740247,-7.4894036,0.764,
SDSS J001841.77+245140.3 ,4.6740695,24.861185,1.39,
XMS J001841.8+162032     ,4.6741667,16.3422223,1.09,
SDSS J001841.81-010832.5 ,4.6742198,-1.1424094,0.785,
WISEA J001841.86-120405.3,4.6745316,-12.0681624,0.9,
WISEA J001841.90+082411.7,4.6746368,8.4032643,0.2,
SDSS J001841.99+321136.0 ,4.6749728,32.1933394,1.952,
SDSS J001842.10+314837.0 ,4.6754445,31.8102878,1.056,
SDSS J001842.10+263146.6 ,4.6754536,26.529622,0.66,
WISEA J001842.32+485809.2,4.6764074,48.9691705,0.4,
SDSS J001842.34+040727.0 ,4.6764616,4.1241849,1.657,
SDSS J001842.36+074612.4 ,4.6765379,7.7701226,1.114,
SDSS J001842.36-104642.8 ,4.6765678,-10.7784088,0.287,
SDSS J001842.50+142847.5 ,4.6771277,14.4798447,0.808,
SDSS J001842.51+025228.3 ,4.6771415,2.8745428,0.718,
WISEA J001842.61-180957.3,4.6776007,-18.165922,1.0,
2QZ J001842.6-274443     ,4.6776738,-27.7451194,1.275,
SDSS J001842.67+001546.1 ,4.6778071,0.2628209,0.86,
WISEA J001842.73-164728.8,4.6780665,-16.7913393,0.9,
SDSS J001842.75-041913.5 ,4.6780959,-4.3204326,0.744,
SDSS J001842.83+281331.0 ,4.6784953,28.2252915,1.032,
SDSS J001842.85-002318.6 ,4.6785612,-0.3885074,1.546,
SDSS J001842.98+023224.0 ,4.6791053,2.5400369,1.451,
WISEA J001843.12+543909.9,4.679703,54.6527664,0.2,
SDSS J001843.13-021909.0 ,4.679709,-2.3191869,0.724,
SDSS J001843.37+051943.2 ,4.6807343,5.3286887,0.732,
J001843.46+300852.9      ,4.6810834,30.1480278,,
SDSS J001843.48+041055.0 ,4.6811766,4.1819504,1.053,
SDSS J001843.54+291659.4 ,4.6814393,29.2832211,1.713,
J001843.63-101414.8      ,4.6818272,-10.2374507,1.8,
SDSS J001843.67+000104.4 ,4.6819989,0.0179119,0.882,
WISEA J001843.71-171244.5,4.6820115,-17.2122572,1.6,
SDSS J001843.75+213206.2 ,4.6823194,21.5350706,1.979,
WISEA J001843.88+541114.4,4.6828667,54.187349,0.3,
SDSS J001843.93+345114.6 ,4.683009,34.8540761,0.975,
WISEA J001844.12-264950.7,4.6837126,-26.8308778,1.0,
WISEA J001844.14-185800.1,4.6839542,-18.9667066,0.2,
SDSS J001844.14+084008.4 ,4.6839555,8.6690119,1.272,
SDSS J001844.14-011026.8 ,4.6839581,-1.1741246,0.669,
WISEA J001844.29+262750.6,4.6847018,26.4642173,1.1,
SDSS J001844.33+054104.1 ,4.6847577,5.684476,0.671,
WISEA J001844.37+295746.6,4.6848975,29.9629773,0.3,
SDSS J001844.35+284404.9 ,4.6849002,28.7346279,1.963,
SDSS J001844.74-010218.3 ,4.6864368,-1.038442,1.925,
SDSS J001844.97+113133.5 ,4.6873774,11.5259839,0.798,
WISEA J001845.04+264758.0,4.6876441,26.7994737,1.1,
SDSS J001845.11+333656.2 ,4.6879823,33.615641,0.766,
SDSS J001845.13+301058.4 ,4.6880274,30.1829093,1.754,
SDSS J001845.16-020614.8 ,4.6881941,-2.1041083,1.549,
WISEA J001845.30-254051.5,4.6888112,-25.6810666,1.1,
SDSS J001845.33+191542.0 ,4.6889092,19.2616798,1.398,
WISEA J001845.45+365856.7,4.6893499,36.9823821,0.3,
SDSS J001845.51+021023.7 ,4.6896461,2.1732926,1.792,
SDSS J001845.55+000651.9 ,4.6897925,0.114418,1.673,
SDSS J001845.62-084727.5 ,4.6901161,-8.7909932,1.584,
J001845.64-080006.7      ,4.6902035,-8.0018812,0.3,
CXOMP J00187+1633        ,4.6902778,16.56275,0.624,
SDSS J001845.76-102209.9 ,4.6906785,-10.3694246,1.7,
SDSS J001845.84+262917.1 ,4.6910038,26.4881069,1.432,
WISEA J001845.85+315356.0,4.6910413,31.8988887,0.8,
SDSS J001845.96+224751.8 ,4.6915294,22.7977285,1.844,
SDSS J001846.03-051620.7 ,4.6918145,-5.2724143,0.8,
SDSS J001846.06+060239.9 ,4.6919471,6.0444245,1.029,
SDSS J001846.09+090436.6 ,4.6920812,9.0768395,1.584,
J001846.14-002946.2      ,4.6922507,-0.4961884,,
SDSS J001846.16+354615.7 ,4.6923339,35.771035,1.45,
WISEA J001846.13+521850.2,4.6926188,52.3139466,0.1,
LAMOSTJ001846.40+061844.4,4.6933486,6.3123579,1.21,
WISEA J001846.50-270905.4,4.6937469,-27.1514701,0.3,
SDSS J001846.53+233155.0 ,4.693916,23.5319513,0.74,
WISEA J001846.81-124913.5,4.6951318,-12.8204634,1.7,
SDSS J001846.89+275342.5 ,4.6953814,27.8951857,1.564,
SDSS J001846.91-051027.1 ,4.6954584,-5.1741961,1.781,
SDSS J001846.93+075644.0 ,4.6955572,7.9455706,1.207,
J001847.00+181005.4      ,4.6958612,18.1681667,,
SDSS J001847.09+021228.9 ,4.6962334,2.2080349,1.729,
WISEA J001847.23+012112.9,4.6967117,1.3535378,0.9,
SDSS J001847.23+022939.7 ,4.6967815,2.4943862,1.019,
J001847.25-075639.5      ,4.6968856,-7.9443265,0.1,
SDSS J001847.26+095640.1 ,4.6969209,9.9444822,1.695,
SDSS J001847.31+250055.8 ,4.6971486,25.0154917,0.846,
WISEA J001847.37+165018.5,4.6973922,16.8385065,1.0,
J001847.38+162220.3      ,4.6974445,16.3723056,,
SDSS J001847.44+341209.5 ,4.6977099,34.2026616,0.447,
SDSS J001847.57-000038.6 ,4.6982401,-0.0107555,1.353,
WISEA J001847.39+884240.4,4.6984086,88.7112301,1.3,
SDSS J001847.83+202545.4 ,4.699322,20.4293097,1.798,
SDSS J001847.92+261508.3 ,4.6996859,26.2523067,1.891,
SDSS J001847.94+044020.2 ,4.6997631,4.672277,1.433,
SDSS J001847.98+222601.7 ,4.6999023,22.4338553,0.942,
SDSS J001847.98+282423.7 ,4.6999247,28.4066014,1.266,
WISEA J001848.06+134044.3,4.7003907,13.6789327,0.9,
SDSS J001848.15+020101.0 ,4.7006345,2.0169483,1.494,
SDSS J001848.19+002254.9 ,4.7007953,0.381919,1.881,
SDSS J001848.20+105942.5 ,4.7008771,10.9951764,1.784,
J001848.28-175602.2      ,4.7011881,-17.9339507,1.2,
SDSS J001848.29+204319.4 ,4.7012074,20.7220437,1.18,
SDSS J001848.32+025000.6 ,4.7013472,2.833527,1.134,
SDSS J001848.42-043024.9 ,4.7017551,-4.5069363,1.904,
SDSS J001848.57+001308.0 ,4.7024085,0.2188993,1.557,
WISEA J001848.69+430901.1,4.7029119,43.1503264,0.2,
SDSS J001848.70-010802.9 ,4.702945,-1.1341537,1.827,
SDSS J001848.95+093305.3 ,4.7039387,9.5514844,1.579,
SDSS J001848.97+265737.2 ,4.7040962,26.9603451,0.985,
LAMOSTJ001849.01+064427.7,4.7042464,6.7410482,1.71,
WISEA J001849.12-140351.0,4.7046187,-14.0641588,1.6,
SDSS J001849.12+145046.3 ,4.7047034,14.8462092,0.208,
WISEA J001849.15-191617.6,4.7048535,-19.2715551,1.9,
SDSS J001849.18+003441.0 ,4.7049507,0.5780693,1.04,
WISEA J001849.26+464742.7,4.705279,46.7951961,0.5,
WISEA J001849.33-234853.4,4.7055882,-23.8148848,0.3,
SDSS J001849.45+102804.1 ,4.70606,10.4678218,0.767,
WISEA J001849.48-202112.0,4.7061724,-20.3533583,1.3,
J001849.58+063642.4      ,4.7066112,6.6117778,,
WISEA J001849.69-102636.0,4.7072169,-10.4434244,1.9,
WISEA J001849.74+105859.8,4.7072591,10.9832784,0.1,
SDSS J001849.80-102134.0 ,4.7075136,-10.3594637,1.0,
SDSS J001849.84-024138.0 ,4.7076926,-2.6938976,1.264,
J001849.89-203439.5      ,4.7079066,-20.5776584,0.4,
SDSS J001849.90+302552.4 ,4.7079292,30.4312275,1.035,
SDSS J001849.92+045411.9 ,4.7080369,4.9033063,1.263,
SDSS J001850.00-021203.9 ,4.7083448,-2.2010967,1.49,
SDSS J001850.03+055901.1 ,4.7084442,5.9836522,1.574,
CXOMP J00188+1627        ,4.7087144,16.4655436,1.33,
WISEA J001850.13-083448.4,4.7089027,-8.5801161,1.0,
SDSS J001850.14+040943.2 ,4.7089451,4.1620244,1.052,
SDSS J001850.16+044936.8 ,4.7090453,4.826916,1.308,
SDSS J001850.21+050843.2 ,4.7092378,5.1453456,1.875,
SDSS J001850.24+222228.5 ,4.7093416,22.374636,1.535,
PB 5857                  ,4.709511,1.3641084,0.319,
SDSS J001850.36+230106.0 ,4.7098488,23.0184017,1.747,
SDSS J001850.38+180006.4 ,4.7099469,18.0018153,1.761,
SDSS J001850.40-054455.1 ,4.7100107,-5.748667,0.724,
SDSS J001850.43+005033.7 ,4.7101634,0.8427266,1.353,
SDSS J001850.64+045419.3 ,4.7110199,4.905388,1.33,
SDSS J001850.67+354636.4 ,4.7111609,35.7768341,1.489,
SDSS J001850.68+200455.1 ,4.7111919,20.08198,0.916,
WISEA J001850.72-240350.1,4.711366,-24.0639341,1.1,
SDSS J001850.80+213608.0 ,4.7116775,21.6022263,1.548,
SDSS J001850.85-075140.7 ,4.7118975,-7.8612963,0.763,
SDSS J001850.91+290739.3 ,4.7121442,29.1276047,0.493,
SDSS J001851.02+302852.7 ,4.7125999,30.4813267,1.971,
SDSS J001851.12+092218.4 ,4.7130298,9.3717829,1.849,
J001851.19+005259.5      ,4.7133056,0.8831945,,
WISEA J001851.20-251937.1,4.7133811,-25.3269901,0.3,
WISEA J001851.26+492547.4,4.7134198,49.4296177,0.1,
SDSS J001851.23+323749.6 ,4.7134887,32.6304342,1.743,
SDSS J001851.32+120616.2 ,4.7138601,12.1045595,1.068,
SDSS J001851.40+333810.5 ,4.7141958,33.6362665,1.025,
SDSS J001851.45+295149.4 ,4.7143765,29.8637375,0.973,
SDSS J001851.45+044222.3 ,4.7144144,4.7062242,0.685,
WISEA J001851.46-263358.1,4.7144716,-26.5661784,0.9,
LAMOSTJ001851.50+454710.3,4.7145505,45.7862072,1.414,
SDSS J001851.61-014203.1 ,4.7150712,-1.7008563,1.469,
WISEA J001851.70-130844.1,4.7154706,-13.1456138,1.4,
SDSS J001851.72-032624.5 ,4.7155068,-3.4401481,1.709,
WISEA J001851.73+350249.8,4.7155649,35.0471537,0.6,
SDSS J001851.74+002523.9 ,4.7156157,0.423322,1.264,
XMS J001851.8+161621     ,4.7159413,16.2724553,1.81,
SDSS J001851.98+035736.1 ,4.7166055,3.9600212,0.655,
SDSS J001851.98+301639.9 ,4.7166146,30.2777628,1.202,
SDSS J001852.10+105608.6 ,4.7171039,10.9357225,1.507,
WISEA J001852.12-135258.9,4.71718,-13.8830247,1.4,
J001852.25-102554.9      ,4.7177466,-10.4319347,0.3,
SDSS J001852.28+101650.2 ,4.7178213,10.2806301,1.108,
WISEA J001852.36+331448.8,4.7181965,33.2468896,0.4,
SDSS J001852.42+331108.2 ,4.7184174,33.185623,1.408,
SDSS J001852.41+193844.8 ,4.7184406,19.6458116,1.741,
PGC 1185542              ,4.7186371,1.1329028,0.064,
SDSS J001852.51+241839.8 ,4.7187795,24.3110649,0.671,
SDSS J001852.68-100534.3 ,4.7195216,-10.092881,1.598,
J001852.69+251807.9      ,4.7195556,25.3021945,,
LAMOSTJ001852.71+292408.6,4.7196156,29.4023894,1.822,
SDSS J001852.70+111103.1 ,4.7196236,11.1842091,1.676,
WISEA J001852.71-142032.5,4.7196375,-14.3423954,1.3,
SDSS J001852.77+042740.6 ,4.7198994,4.4612856,1.083,
SDSS J001852.81+284732.8 ,4.7200883,28.7924637,1.663,
SDSS J001852.83+161924.2 ,4.7201642,16.3233681,1.0,
SDSS J001852.98+141008.2 ,4.7207851,14.1689294,1.0,
J001853.02+120748.0      ,4.7209167,12.13,,
WISEA J001853.02-203641.5,4.720966,-20.6115158,0.2,
WISEA J001853.05-165640.7,4.7210689,-16.9446581,0.7,
WISEA J001853.07+354646.7,4.7210931,35.7797276,0.3,
SDSS J001853.06+322436.7 ,4.7210981,32.4102251,1.311,
SDSS J001853.10+080141.1 ,4.7212728,8.0281073,0.99,
SDSS J001853.12-032806.3 ,4.7213798,-3.468398,0.898,
SDSS J001853.13+040459.0 ,4.7214011,4.083079,1.053,
SDSS J001853.19+090200.6 ,4.7216267,9.0334887,1.279,
J001853.19-080309.8      ,4.7216389,-8.0527223,,
J001853.21+300549.0      ,4.7217224,30.0969596,1.3,
SDSS J001853.23-095926.4 ,4.7218072,-9.9906816,0.145,
SDSS J001853.32+081218.3 ,4.7221919,8.2050819,0.704,
SDSS J001853.38+033442.4 ,4.7224244,3.5784545,1.353,
SDSS J001853.43+024823.2 ,4.7226235,2.8064302,1.326,
SDSS J001853.49+322855.9 ,4.7228938,32.4822346,1.491,
WISEA J001853.49+513932.5,4.7229386,51.6590697,0.8,
WISEA J001853.51-222113.3,4.7229961,-22.3537127,1.2,
SDSS J001853.54+283608.7 ,4.7230959,28.6024288,1.674,
J001853.70+163153.0      ,4.72375,16.5313889,,
SDSS J001853.74+331944.4 ,4.7239537,33.3290262,1.551,
SDSS J001853.83+271726.8 ,4.7243199,27.2908024,0.672,
SDSS J001853.94+202937.2 ,4.7247799,20.4936787,1.108,
SDSS J001854.01-000345.6 ,4.7250644,-0.0626722,0.352,
SDSS J001854.07+052328.3 ,4.7253108,5.3912141,1.626,
SDSS J001854.09+262323.8 ,4.725371,26.3899626,1.771,
SDSS J001854.12+034859.6 ,4.7255494,3.8165986,1.807,
SDSS J001854.16+224138.3 ,4.725655,22.6940196,1.595,
SDSS J001854.19+014358.5 ,4.7258223,1.7329257,1.648,
SDSS J001854.24+185155.4 ,4.7260039,18.8654166,1.478,
SDSS J001854.25-010202.2 ,4.7260482,-1.0339601,1.96,
SDSS J001854.25+050301.2 ,4.7260549,5.0503426,1.485,
SDSS J001854.33-033756.1 ,4.7264059,-3.6322522,1.539,
SDSS J001854.39+330751.7 ,4.7266402,33.131052,1.628,
SDSS J001854.41-041750.5 ,4.7266967,-4.2973782,1.547,
SDSS J001854.51+361021.4 ,4.727156,36.1726088,1.386,
SDSS J001854.55+145244.2 ,4.7273224,14.878958,0.209,
J001854.68+250908.1      ,4.7278334,25.15225,,
SDSS J001854.69+264449.9 ,4.7278882,26.7472215,1.794,
J001854.71+034357.0      ,4.7279989,3.7325052,0.1,
J001854.72+215320.1      ,4.728,21.8889167,,
SDSS J001854.75+300554.6 ,4.7281558,30.098521,0.508,
WISEA J001854.81+334028.3,4.7283508,33.6746546,0.6,
SDSS J001854.88+041604.9 ,4.7287102,4.2680545,1.727,
SDSS J001854.90+045440.8 ,4.7287618,4.9113372,1.662,
J001855.02-224133.4      ,4.7292894,-22.6926139,0.5,
SDSS J001855.03-011748.1 ,4.7293007,-1.2966731,1.539,
WISEA J001855.05+465048.0,4.7293888,46.8467266,1.7,
SDSS J001855.08+254515.7 ,4.7295487,25.7543879,1.143,
SDSS J001855.22-091351.1 ,4.7300934,-9.2308695,0.757,
SDSS J001855.32+184403.6 ,4.7305212,18.734338,0.111,
SDSS J001855.59+021128.0 ,4.7316127,2.1911345,0.916,
WISEA J001855.64-074334.8,4.7318426,-7.7263351,0.5,
WISEA J001855.71-163019.5,4.7321459,-16.5054257,1.8,
WISEA J001855.88-121518.8,4.7328361,-12.2552299,1.1,
SDSS J001855.97+162211.9 ,4.7332171,16.3699617,1.3,
SDSS J001856.00+044325.6 ,4.7333703,4.7237819,1.514,
SDSS J001856.15+224336.0 ,4.7339481,22.7266953,1.595,
SDSS J001856.15+044433.6 ,4.7339867,4.7426782,1.741,
SDSS J001856.17+285349.7 ,4.7341009,28.897199,1.305,
J001856.20-084237.2      ,4.7341712,-8.7103585,0.2,
J001856.32-102402.5      ,4.7346945,-10.4006945,,
SDSS J001856.40+075814.3 ,4.7350041,7.9706521,0.768,
WISEA J001856.55+472506.2,4.7357647,47.4184139,0.3,
SDSS J001856.72+305304.8 ,4.7363523,30.8846482,0.574,
SDSS J001856.76-043606.1 ,4.7365423,-4.6017012,0.743,
SDSS J001856.78+115707.1 ,4.7365848,11.9519735,1.894,
J001856.78+162102.8      ,4.7366112,16.3507778,,
J001856.78+300640.5      ,4.7366112,30.11125,,
SDSS J001856.80-002726.2 ,4.7367078,-0.4573007,1.656,
SDSS J001856.81+073457.3 ,4.7367766,7.5826518,1.177,
SDSS J001856.83+083029.2 ,4.7368142,8.5081369,0.397,
WISEA J001856.85+431201.0,4.7370469,43.2001981,0.5,
SDSS J001856.93-015743.0 ,4.7372464,-1.9619502,1.69,
SDSS J001856.94+311518.5 ,4.7372518,31.2551661,0.565,
SDSS J001856.95-040749.7 ,4.7372926,-4.1304859,1.344,
SDSS J001857.02+031054.1 ,4.7376047,3.1817002,0.557,
SDSS J001857.11+281231.3 ,4.7379594,28.2087142,0.686,
SDSS J001857.11+325805.7 ,4.7379693,32.9682713,1.404,
SDSS J001857.11+103831.5 ,4.7379894,10.6420888,0.885,
WISEA J001857.17+133639.8,4.7382478,13.6110462,0.3,
SDSS J001857.29+030003.2 ,4.7387247,3.0009178,1.746,
SDSS J001857.30+025604.6 ,4.7387647,2.9346215,1.24,
WISEA J001857.31+411848.8,4.7387971,41.3135751,0.9,
WISEA J001857.31-070731.3,4.7388151,-7.1253664,0.3,
SDSS J001857.33+045132.2 ,4.7388724,4.8589459,1.421,
SDSS J001857.37+060621.7 ,4.7390771,6.1060389,1.855,
WISEA J001857.38-122009.8,4.7391691,-12.3360222,0.7,
WISEA J001857.42+460436.3,4.7391791,46.0767561,1.5,
WISEA J001857.41+045656.4,4.7391859,4.9490802,0.4,
SDSS J001857.60+323402.3 ,4.740035,32.5672987,1.765,
SDSS J001857.86-014753.5 ,4.7410913,-1.7981857,1.793,
J001857.87+033535.2      ,4.7411349,3.5931357,0.5,
SDSS J001857.95+342137.7 ,4.7414832,34.3605152,1.972,
WISEA J001858.04-012948.5,4.7418689,-1.4968227,1.1,
J001858.08+033819.3      ,4.742,3.6386945,,
SDSS J001858.14+200633.0 ,4.7422432,20.1092119,1.854,
SDSS J001858.14+194937.4 ,4.7422809,19.8270439,0.698,
J001858.20+034617.8      ,4.7425278,3.7716112,,
SDSS J001858.24+051831.0 ,4.7427061,5.3086177,1.127,
SDSS J001858.27+000035.3 ,4.742794,0.0098334,1.637,
J001858.28-075148.2      ,4.7428573,-7.8633914,0.3,
SDSS J001858.29+245618.0 ,4.7428821,24.9383529,1.892,
WISEA J001858.32-275317.1,4.7430127,-27.8880969,1.7,
SDSS J001858.40-202325.5 ,4.7433835,-20.3904703,1.8,
J001858.49+264905.5      ,4.7437168,26.8182071,,
WISEA J001858.55+351935.0,4.7439887,35.3264175,1.0,
SDSS J001858.59+335119.3 ,4.7441371,33.8553868,1.158,
SDSS J001858.64+243130.1 ,4.7443447,24.5250293,1.82,
SDSS J001858.70-030236.6 ,4.7445923,-3.0434795,1.599,
SDSS J001858.75-002228.7 ,4.7448273,-0.3746551,0.998,
SDSS J001858.77+045943.0 ,4.7448871,4.9952914,1.449,
SDSS J001858.86+355512.6 ,4.7452655,35.9201684,1.837,
SDSS J001858.88+263932.3 ,4.745369,26.6589881,0.387,
SDSS J001858.91-023612.9 ,4.7454605,-2.6035959,1.334,
J001858.94+034413.5      ,4.7456234,3.7370978,0.1,
SDSS J001858.97+034353.4 ,4.745704,3.7314927,0.711,
WISEA J001859.01-054238.2,4.7459326,-5.7106886,0.2,
SDSS J001859.16+213953.0 ,4.7464972,21.664743,1.162,
SDSS J001859.26-004010.4 ,4.7469215,-0.6695593,0.812,
SDSS J001859.27+220950.1 ,4.7470081,22.1639269,1.256,
SDSS J001859.37+360656.2 ,4.7473778,36.1156169,1.688,
SDSS J001859.39+154337.7 ,4.7474905,15.7271587,0.175,
J001859.52+032949.4      ,4.748,3.4970556,,
SDSS J001859.55-022442.5 ,4.7481302,-2.4118229,1.427,
SDSS J001859.60+245714.0 ,4.7483322,24.9538906,1.438,
SDSS J001859.70+014846.7 ,4.7487678,1.8129807,0.692,
UVQSJ001859.75+061931.9  ,4.7489852,6.3255476,0.767,
CXOMP J00189+1626        ,4.7490896,16.4470216,1.714,
J001859.80-202704.5      ,4.7491842,-20.4512739,,
SDSS J001859.96+011445.7 ,4.7498274,1.2460652,0.843,
SDSS J001859.99-001156.0 ,4.7499661,-0.1988966,1.382,
WISEA J001900.02-011942.5,4.7501291,-1.3285199,0.3,
WISEA J001900.23-082546.8,4.7509895,-8.4296713,0.5,
J001900.36+372044.9      ,4.7515131,37.3458326,0.2,
SDSS J001900.40-031248.5 ,4.7517016,-3.213478,0.97,
J001900.41+194647.8      ,4.7517244,19.7799608,1.3,
SDSS J001900.49+350759.5 ,4.7520808,35.1332165,1.782,
SDSS J001900.54+240454.2 ,4.7522654,24.0817262,1.063,
J001900.60-102758.3      ,4.7525142,-10.466219,,
SDSS J001900.64+294337.0 ,4.7526791,29.7269411,0.699,
SDSS J001900.75-081254.9 ,4.7531394,-8.2152535,0.882,
WISEA J001900.79+524417.5,4.7533172,52.7382035,1.1,
WISEA J001900.94-223817.5,4.7537891,-22.6382265,0.8,
J001900.98+171532.5      ,4.7541112,17.2590278,,
SDSS J001901.16+222756.4 ,4.7548715,22.4656915,1.436,
J001901.20+160039.0      ,4.7550278,16.0108334,,
J001901.26+440321.7      ,4.7552799,44.0560331,,
WISEA J001901.35+081026.4,4.7556657,8.1740248,0.7,
SDSS J001901.38+082054.1 ,4.755756,8.3483823,1.994,
SDSS J001901.53-085738.7 ,4.7563949,-8.9607404,1.687,
J001901.54+281631.5      ,4.756445,28.2754274,0.3,
SDSS J001901.58+334828.6 ,4.7565757,33.8079614,1.816,
SDSS J001901.69+050431.6 ,4.7570725,5.0754576,1.423,
WISEA J001901.71-221826.8,4.7571565,-22.3074548,1.0,
XMS J001901.9+161646     ,4.7575317,16.2791804,0.572,
WISEA J001901.88+060231.5,4.7578524,6.0421094,0.3,
J001901.95+260258.8      ,4.7581488,26.0496719,1.3,
J001902.04+015917.6      ,4.7585297,1.988236,,
SDSS J001902.04+293716.7 ,4.758533,29.6213232,1.852,
WISEA J001902.05-183426.8,4.758555,-18.5741117,1.9,
SDSS J001902.06-003601.5 ,4.7585968,-0.600428,0.282,
SDSS J001902.09+155541.0 ,4.7587309,15.9280738,1.0,
SDSS J001902.13-003854.1 ,4.7589141,-0.6483663,1.149,
SDSS J001902.16+230349.3 ,4.7589877,23.0637693,0.31,
SDSS J001902.17+115059.0 ,4.7590763,11.8497735,1.417,
SDSS J001902.20+261101.3 ,4.7592055,26.1836852,0.918,
SDSS J001902.23+061728.2 ,4.7593198,6.2911881,1.385,
2QZ J001902.2-271428     ,4.7594167,-27.2409723,0.107,
SDSS J001902.29+301535.7 ,4.7596038,30.259897,0.989,
WISEA J001902.30-063348.7,4.7596127,-6.5635443,0.8,
WISEA J001902.31-164158.4,4.7597105,-16.6995327,1.2,
SDSS J001902.43+354735.0 ,4.7601381,35.79308,1.23,
SDSS J001902.43-192515.1 ,4.7601505,-19.4208881,1.1,
SDSS J001902.43+295404.9 ,4.7601668,29.9013742,1.033,
SDSS J001902.49+092944.5 ,4.7603663,9.4957048,0.941,
SDSS J001902.52+040038.8 ,4.7605147,4.010776,0.866,
J001902.60+300219.3      ,4.7608612,30.0386945,,
SDSS J001902.63+342100.0 ,4.7609878,34.3500201,1.78,
J001902.72-202156.6      ,4.7613334,-20.3657223,,
WISEA J001902.79+272301.5,4.7616493,27.3837642,1.0,
SDSS J001902.81+065450.5 ,4.7617459,6.9140591,0.485,
SDSS J001902.86+035228.2 ,4.7619658,3.874529,0.457,
SDSS J001902.90+351720.4 ,4.7620853,35.2890076,1.953,
SDSS J001903.04-032634.6 ,4.7627115,-3.4429331,1.676,
SDSS J001903.06-022334.5 ,4.7627505,-2.3929278,0.59,
J001903.07-275301.8      ,4.7628015,-27.883852,0.6,
PGC 1157505              ,4.7632365,0.1164471,0.073,
WISEA J001903.18+433823.0,4.7632462,43.6397215,0.9,
SDSS J001903.27-004223.4 ,4.7636433,-0.7065034,1.077,
SDSS J001903.28+063756.2 ,4.7637008,6.6322789,0.957,
SDSS J001903.31+351235.0 ,4.7637983,35.2097556,1.938,
WISEA J001903.37+102454.6,4.7640085,10.4152098,0.4,
SDSS J001903.41+271321.4 ,4.7642099,27.2226363,0.672,
SDSS J001903.44+304038.0 ,4.7643579,30.6772327,0.964,
SDSS J001903.51-203955.4 ,4.7646275,-20.6654432,1.1,
J001903.61+251532.2      ,4.7650556,25.2589445,,
SDSS J001903.61+114923.4 ,4.7650577,11.8231989,1.851,
SDSS J001903.63+300610.4 ,4.7651503,30.1028935,1.073,
J001903.64+183250.8      ,4.7652077,18.5474462,1.8,
NPM 1G+42.0011           ,4.766031,42.6358483,0.113,
LAMOSTJ001903.85+341808.0,4.7660592,34.302248,0.97,
SDSS J001903.87+215107.6 ,4.7661296,21.852112,0.302,
SDSS J001903.91+302558.5 ,4.7662967,30.4329365,0.451,
